A330K1NZBFVCO2  |  Ice Cream Man  |  DC  |  Reviewer ranking: #30,215,644  |  48%  |  (510 of 1,072)  |  
AGWU2MFISFDAQ  |  P. A. Grimes  |  Nashville, TN  |  Reviewer ranking: #8,362,399  |  43%  |  (23 of 53)  |  
A2SFUN8B7QHEYD  |  Anja  |  Netherlands  |  Reviewer ranking: #3,243,885  |  57%  |  (8 of 14)  |  
A27PYB4W202SR3  |  imhereandthere  |  new england, usa  |  Reviewer ranking: #18,275,743  |  87%  |  (75 of 86)  |  
A2CH1P0P9GMUQX  |  shankar_k  |  Indianapolis, IN United States  |  Reviewer ranking: #28,948,772  |  51%  |  (231 of 457)  |  
A1N4XZX5JA1Q0W  |  Sparx  |  _  |  Reviewer ranking: #1,087,858  |  67%  |  (16 of 24)  |  
A2CQXV793X4ANK  |  malkolinge  |  Holland  |  Reviewer ranking: #28,432,478  |  50%  |  (1 of 2)  |  
A18827AVS7KMI8  |  Tatiana K.  |  Canada  |  Reviewer ranking: #28,311,640  |  _  |  _  |  
A105YLT9QK7ELL  |  Laurel Tsang  |  Australia  |  Reviewer ranking: #5,642,972  |  55%  |  (6 of 11)  |  
A3H15N8ZLM4ELO  |  Maryam  |  _  |  Reviewer ranking: #30,141,904  |  20%  |  (3 of 15)  |  
A260UEUZAH6RYL  |  Ms. Linnie H. Neely  |  Memphis, TN USA  |  Reviewer ranking: #311,548  |  70%  |  (57 of 81)  |  
A21VUDS21VY2JI  |  Ferrari333SP  |  Minnesota  |  Reviewer ranking: #25,702,165  |  0%  |  (0 of 6)  |  
A22G37R7547FXY  |  Duane Dixon  |  _  |  Reviewer ranking: #24,533,640  |  0%  |  (0 of 1)  |  
A215VY1A57KKKN  |  Oscar Vargas Guevara  |  Lima, Perú  |  Reviewer ranking: #26,881,447  |  71%  |  (5 of 7)  |  
A37PTF8ZHFM9EN  |  Sam's boy  |  _  |  Reviewer ranking: #7,152,709  |  29%  |  (2 of 7)  |  
A29X0YEL6O4KZI  |  Andrew J. Dobrow  |  Warren, NJ USA  |  Reviewer ranking: #25,376,997  |  65%  |  (199 of 305)  |  
A1C6FSC0C381EJ  |  VICTOR Cabrejos  |  Philadelphia, PA USA  |  Reviewer ranking: #21,210,425  |  42%  |  (20 of 48)  |  
AFV2584U13XP3  |  Rich(アニメとゲームが優先!!)  |  CA  |  _  |  75%  |  (3,108 of 4,156)  |  
A2CYEWKCZPEJ51  |  T. Sorensen  |  CT United States  |  Reviewer ranking: #27,153,545  |  33%  |  (1 of 3)  |  
AB5ZWJYO8HJ47  |  T. W. M. Philip  |  Hong Kong  |  Reviewer ranking: #17,309,905  |  72%  |  (264 of 367)  |  
A3U47QMQFW23XY  |  M. T Wire  |  Fort Wayne, IN United States  |  Reviewer ranking: #26,125,762  |  79%  |  (215 of 272)  |  
A29N57FXN0RFQJ  |  Rich Wulf  |  Florissant, MO United States  |  _  |  _  |  _  |  
A1T4B1N0LJMAVG  |  M. Wu  |  New York  |  Reviewer ranking: #30,081,336  |  35%  |  (42 of 120)  |  
AB2AQMK9PCWWX  |  yygsgsdrassil  |  Crossroads America  |  Reviewer ranking: #1,154,370  |  76%  |  (3,988 of 5,278)  |  
A3EERFOF167OOZ  |  R. Gibson  |  Atlanta metro area, GA United States  |  Reviewer ranking: #1,660,051  |  77%  |  (33 of 43)  |  
A339RM77PCOJ8F  |  Michael A. Deluca  |  North Hollywood, CA USA  |  Reviewer ranking: #26,162,417  |  68%  |  (41 of 60)  |  
AL70H2RTRQ2HZ  |  Anne  |  _  |  Reviewer ranking: #26,315,525  |  83%  |  (5 of 6)  |  
ADIX9DNV70K2I  |  M. Smith  |  McKinney, Texas  |  Reviewer ranking: #27,242,814  |  94%  |  (16 of 17)  |  
A263WQAULA9C7D  |  Leah Brewster  |  Fort Worth, TX USA  |  Reviewer ranking: #26,641,761  |  50%  |  (6 of 12)  |  
A1HQK74Y5C56LZ  |  S. Bucci  |  Bermuda  |  Reviewer ranking: #26,651,570  |  0%  |  (0 of 1)  |  
A2V8SN9TRLMEQY  |  Jaypom  |  _  |  Reviewer ranking: #30,032,872  |  33%  |  (14 of 42)  |  
AS48OLU72TYG3  |  Rebeka D. Bohn  |  _  |  Reviewer ranking: #26,968,705  |  _  |  _  |  
A3G8OCD2I0ZSOT  |  Nedo  |  LA, CA USA  |  Reviewer ranking: #26,825,619  |  83%  |  (5 of 6)  |  
AEOWKWONMMKOW  |  Elisabeth Doherty  |  Chicago, IL  |  Reviewer ranking: #11,752,996  |  65%  |  (13 of 20)  |  
A2AS4V20YA0C0Y  |  Tricky Widget  |  _  |  Reviewer ranking: #3,440,155  |  44%  |  (38 of 87)  |  
A2RXQ9JVLUNPYV  |  Maui Mike  |  Hawaii  |  Reviewer ranking: #243,908  |  60%  |  (105 of 174)  |  
A12GVWRK7R9OSC  |  T. Kenard  |  Canton, Ohio  |  Reviewer ranking: #1,035,180  |  79%  |  (210 of 266)  |  
A2MAB5Q4XA209W  |  Patrick Shepherd  |  San Jose, CA USA  |  _  |  88%  |  (6,520 of 7,381)  |  
A1USP962PG5RIR  |  DARTH KNITE  |  Torrance, Ca USA  |  Reviewer ranking: #28,142,099  |  48%  |  (45 of 93)  |  
A3DH53FPYSP9E  |  Media Man  |  Minneapolis, MN USA  |  _  |  85%  |  (1,928 of 2,265)  |  
AC3L2IVF507MY  |  Shnookie04  |  Massachusettes  |  Reviewer ranking: #136,790  |  66%  |  (146 of 220)  |  
A39L8K8B6NTO6  |  Mahog  |  Abilene, TX USA  |  Reviewer ranking: #4,140,584  |  66%  |  (19 of 29)  |  
A185QAPD0ISZHR  |  J. Bailey  |  Scottsdale, AZ  |  Reviewer ranking: #430,958  |  86%  |  (104 of 121)  |  
AYILHN025A9CS  |  Sheldonian paradigm  |  WA, United States  |  Reviewer ranking: #3,423,850  |  59%  |  (26 of 44)  |  
A2VXHH0ZZ1TB5P  |  D. Russell  |  Ohio United States  |  _  |  63%  |  (189 of 298)  |  
A3VOYR1UYDOUPQ  |  Sean M. Burk  |  Trion, Ga USA  |  Reviewer ranking: #26,632,048  |  73%  |  (8 of 11)  |  
A24DS9QM4BMKUS  |  KAKKNAR STORMHAMMER  |  UNDRENTIDE  |  Reviewer ranking: #228,378  |  62%  |  (91 of 147)  |  
A110X6FLBVSW9C  |  muskyboy666  |  Chicago, IL United States  |  Reviewer ranking: #27,800,654  |  100%  |  (1 of 1)  |  
AZQQKPZR8OMFI  |  Mr. Jude Bradley  |  Dublin  |  Reviewer ranking: #25,900,463  |  33%  |  (1 of 3)  |  
A1CQPQZQRJMJV3  |  Brian J. Muhling  |  Western Australia  |  Reviewer ranking: #4,269,170  |  54%  |  (45 of 83)  |  
A1CVLY6IVRGZBA  |  Amazon Customer  |  _  |  Reviewer ranking: #265,069  |  78%  |  (32 of 41)  |  
AS7B4W4KOPQNV  |  Matteo  |  CT  |  Reviewer ranking: #29,246,093  |  35%  |  (174 of 494)  |  
A24U4B4GNNX9Y5  |  Backpacker  |  Southern California  |  Reviewer ranking: #164,315  |  92%  |  (350 of 382)  |  
A2V60XHJ528JLQ  |  DessieLoo  |  _  |  Reviewer ranking: #9,475,979  |  92%  |  (11 of 12)  |  
A2DT5FONKQNORM  |  MAC2NITE  |  United States  |  _  |  68%  |  (203 of 297)  |  
A2AALWL8T8XS0A  |  Carol L. Smeigh  |  _  |  Reviewer ranking: #4,569,516  |  75%  |  (3 of 4)  |  
A3HZEY9Y4Q1GL3  |  patricia lee  |  usa  |  Reviewer ranking: #29,139,773  |  3%  |  (1 of 37)  |  
APR2SMZPMYFOK  |  Amazon Customer  |  Kinross, MI USA  |  Reviewer ranking: #7,177,220  |  48%  |  (29 of 60)  |  
A2RSR8C10AERD  |  10za  |  Alpharetta, GA USA  |  Reviewer ranking: #580,444  |  76%  |  (869 of 1,143)  |  
A25FDX17O3QKLT  |  Hallstatt Prince  |  MA. USA  |  Reviewer ranking: #1,327,351  |  80%  |  (2,193 of 2,743)  |  
A1F008C46E3J9S  |  Madelyn M. Knecht  |  Orwigsburg, PA  |  Reviewer ranking: #20,940,031  |  29%  |  (19 of 66)  |  
A33Q03DOQAJGUM  |  Pippin Took  |  Petaluma, CA  |  Reviewer ranking: #4,283,775  |  80%  |  (8 of 10)  |  
A1GKXLHZPO778Z  |  Mr. M. Crisci  |  Chicago, IL United States  |  Reviewer ranking: #264,719  |  89%  |  (89 of 100)  |  
A3RQGE093VW0BU  |  Robert Blackmore  |  Columbia, MO USA  |  Reviewer ranking: #27,171,177  |  0%  |  (0 of 1)  |  
A1W7Y8YSXQC4NJ  |  weekend hacker  |  _  |  Reviewer ranking: #30,146,873  |  54%  |  (103 of 190)  |  
A22LFH772DX2Q5  |  willywonka657  |  USA  |  Reviewer ranking: #28,534,957  |  67%  |  (6 of 9)  |  
A21PQA51JVIKEV  |  seli  |  _  |  Reviewer ranking: #24,125,400  |  50%  |  (2 of 4)  |  
A27E6W8FIXUJ6F  |  ScottJ  |  _  |  Reviewer ranking: #15,634,040  |  84%  |  (148 of 177)  |  
A2D3YPGOP2DNBJ  |  Guillermo Rodriguez  |  Aruba  |  Reviewer ranking: #26,855,667  |  82%  |  (14 of 17)  |  
AL218V7MGIVIQ  |  German  |  _  |  Reviewer ranking: #6,285,525  |  43%  |  (3 of 7)  |  
A3IUHTR4WSVQK3  |  Mangy Fox  |  _  |  Reviewer ranking: #14,426,090  |  65%  |  (331 of 511)  |  
A16RDU20480VIS  |  CallMeCybillShepard  |  _  |  Reviewer ranking: #8,226,007  |  67%  |  (16 of 24)  |  
A1806QLIG0NXHR  |  B. L. Ruiz  |  Northern CA, USA  |  Reviewer ranking: #5,392,395  |  74%  |  (91 of 123)  |  
A93KXRMYES8UN  |  Jessica Deleo  |  Boston,  MA United States  |  Reviewer ranking: #3,814,355  |  27%  |  (3 of 11)  |  
A1WT3RSNB7VIHA  |  GG  |  _  |  Reviewer ranking: #23,975,433  |  0%  |  (0 of 1)  |  
ASSCA9IS0GWF5  |  Laszlo Matyas  |  _  |  Reviewer ranking: #269,830  |  78%  |  (1,277 of 1,631)  |  
A1MPW2W1R60JKZ  |  R. Libby  |  San Jose, CA  |  Reviewer ranking: #28,868,081  |  94%  |  (15 of 16)  |  
A3VR2WATD85YGS  |  Charles W. Bailey  |  Luxembourg, Luxembourg  |  Reviewer ranking: #28,213,510  |  94%  |  (15 of 16)  |  
A2GWA7GB1MTCVO  |  Jamison Ballard  |  _  |  Reviewer ranking: #3,044,568  |  70%  |  (82 of 117)  |  
A3HBS622QD27CV  |  T.A.  |  South Florida  |  Reviewer ranking: #625,550  |  83%  |  (580 of 695)  |  
A3DRTPDW5TLOAS  |  Mark Twain  |  Kuwait  |  Reviewer ranking: #27,670,809  |  33%  |  (4 of 12)  |  
AE6RFPMX64WP5  |  Lara Rinkel  |  _  |  Reviewer ranking: #4,993,703  |  78%  |  (75 of 96)  |  
A3DJ78RDLGNG5T  |  B. Bodah  |  Syracuse, NY  USA  |  Reviewer ranking: #10,287,362  |  83%  |  (5 of 6)  |  
A17NVM7IAPF2NS  |  Maek  |  Phoenix, AZ United States  |  _  |  81%  |  (3,877 of 4,791)  |  
A1JOZVLE7AEVB8  |  BigVoo  |  _  |  Reviewer ranking: #25,737,344  |  _  |  _  |  
A1MDAYAUKJDTW7  |  Roland Torres  |  USA  |  Reviewer ranking: #6,781,319  |  75%  |  (38 of 51)  |  
A2Y29MTWW05WBN  |  Ellen C. Tolsma  |  Orange City, IA USA  |  Reviewer ranking: #17,585,168  |  100%  |  (6 of 6)  |  
A2W73HCT8B5H8T  |  Robert Jordan  |  San Diego, CA  |  Reviewer ranking: #176,824  |  77%  |  (1,100 of 1,432)  |  
A34LP3BYO888LI  |  Sarah  |  New York City  |  Reviewer ranking: #27,941,223  |  88%  |  (14 of 16)  |  
A24F62FLMS8H15  |  Leisure Larry  |  Great White North  |  Reviewer ranking: #27,919,112  |  67%  |  (2 of 3)  |  
A1E6M4ZBR7FZBC  |  Gwen  |  United States  |  Reviewer ranking: #502,800  |  78%  |  (36 of 46)  |  
A7P9LPMSBAAME  |  Holly  |  _  |  Reviewer ranking: #868,607  |  53%  |  (206 of 390)  |  
A18Q5S8I3FMS86  |  butsuritsu  |  _  |  Reviewer ranking: #30,060,720  |  58%  |  (38 of 66)  |  
A3BMK5T01B4LFM  |  Joel Zibell  |  Waterloo, WI  |  Reviewer ranking: #1,842,837  |  92%  |  (12 of 13)  |  
A34R4EEYB1W0DJ  |  Lauren (Romance Novel Giveaways)  |  _  |  _  |  94%  |  (188 of 200)  |  
A179O78WUGRUQM  |  Norma Anderson  |  Virginia Beach. VA  |  Reviewer ranking: #29,138,241  |  17%  |  (1 of 6)  |  
AIOZ4LQ14N75A  |  flavia m de souza  |  DANBURY, CT, US  |  Reviewer ranking: #6,266,600  |  100%  |  (3 of 3)  |  
AATHYH8C06RHP  |  M. Wiser  |  Central Florida  |  Reviewer ranking: #2,135,354  |  100%  |  (19 of 19)  |  
A2Z7600DM203C7  |  Llama Lady  |  California  |  Reviewer ranking: #25,947,874  |  100%  |  (3 of 3)  |  
A2LJRZB05D459B  |  ANDRE HUNT  |  In the Tub  |  Reviewer ranking: #28,634,999  |  16%  |  (6 of 38)  |  
AEKF7XAN369XE  |  Clive  |  South Africa  |  Reviewer ranking: #28,936,962  |  82%  |  (14 of 17)  |  
A3QJP8CVZB0QI3  |  KirinOfEn  |  Los Angeles, CA United States  |  Reviewer ranking: #2,954,681  |  67%  |  (22 of 33)  |  
AEE6FUK23MIQN  |  dubs  |  MO  |  Reviewer ranking: #26,226,738  |  78%  |  (7 of 9)  |  
AKZJICLINV317  |  Ray  |  Des Moines, IA United States  |  Reviewer ranking: #2,520,796  |  68%  |  (42 of 62)  |  
A1076PTK36UDX2  |  Toonfan  |  Golden State  |  _  |  88%  |  (510 of 577)  |  
AY92D346R4880  |  DeeMee  |  Alabama  |  Reviewer ranking: #149,989  |  54%  |  (494 of 912)  |  
A1YHLWSZ80ILUF  |  Happy buyer  |  _  |  Reviewer ranking: #19,281,548  |  100%  |  (1 of 1)  |  
ABKJRI7ZY2JJE  |  myz  |  Pittsburgh, PA, United States  |  _  |  74%  |  (422 of 574)  |  
A3TDS35ZD7CMXY  |  Howard Clark Jr.  |  Clovis, CA, USA  |  Reviewer ranking: #1,407,707  |  85%  |  (335 of 393)  |  
A1JMQ88IMH0XJL  |  Mike  |  Wellington, New Zealand  |  Reviewer ranking: #29,090,564  |  64%  |  (178 of 277)  |  
ABGG7TIOYFJK9  |  Tony Grant  |  San Francsico, CA  |  Reviewer ranking: #28,973,071  |  40%  |  (2 of 5)  |  
A299DB195VUN1J  |  William B. Whalen  |  South Portland, ME  |  _  |  64%  |  (251 of 390)  |  
A31PH3B7AHFHCS  |  AA  |  Cambridge, MA  |  Reviewer ranking: #4,799,000  |  88%  |  (60 of 68)  |  
A27TLVQ7L1VEWI  |  B. Huddleston  |  _  |  Reviewer ranking: #3,582,976  |  75%  |  (3 of 4)  |  
A159YPDMN7EE57  |  Lipz69  |  Bronx, NY  |  Reviewer ranking: #19,113,438  |  67%  |  (2 of 3)  |  
A3OLVIVBDHMD1F  |  Robert Kelly  |  USA  |  Reviewer ranking: #28,549,358  |  71%  |  (10 of 14)  |  
A3Y2PRHKW5SCR  |  PTB  |  _  |  Reviewer ranking: #956,726  |  70%  |  (30 of 43)  |  
A1IG8EPARK4HNM  |  HankSter  |  Area 51  |  Reviewer ranking: #1,839,357  |  77%  |  (81 of 105)  |  
A6WH4FE0EGUR1  |  Mr. Arrow  |  New Orleans  |  Reviewer ranking: #27,572,860  |  69%  |  (9 of 13)  |  
A1R59E02U2TJ2H  |  greg_j_porter@hotmail.com  |  Essex, England  |  Reviewer ranking: #28,975,162  |  40%  |  (2 of 5)  |  
A2NAVXG5T1F0AT  |  Robert Carroll  |  _  |  Reviewer ranking: #4,738,901  |  _  |  _  |  
A1E773IXJRLMDS  |  Erik C. Pihl  |  Sacramento, Ca.  |  Reviewer ranking: #158,200  |  77%  |  (265 of 343)  |  
AETTGCZ6I7KZX  |  Christopher Yong  |  Singapore  |  Reviewer ranking: #27,666,097  |  100%  |  (7 of 7)  |  
A64S9Z2NHA5PA  |  April Campbell Leonard  |  Greeneville, TN USA  |  Reviewer ranking: #24,669,191  |  80%  |  (4 of 5)  |  
A1F2IPYSXB0ZCX  |  Ian Phillips  |  Bolton, Lancashire, UK  |  Reviewer ranking: #496,665  |  85%  |  (654 of 767)  |  
A1F38YS15PWMRQ  |  RachelWalker  |  England  |  Reviewer ranking: #2,851,055  |  85%  |  (2,202 of 2,596)  |  
A2BQYBD9VNUDLV  |  Graham  |  _  |  Reviewer ranking: #30,073,456  |  23%  |  (9 of 40)  |  
A14PHEHVPVCDAH  |  S. Gardner  |  Los Angeles, CA  |  Reviewer ranking: #29,495,332  |  41%  |  (19 of 46)  |  
A3DSAHJC6HEKJI  |  Sherri B. Roman  |  Minnesota  |  Reviewer ranking: #282,911  |  74%  |  (34 of 46)  |  
A27B7FE8BTSIY2  |  Paul Stanko  |  Crown Point, IN  |  Reviewer ranking: #25,815,202  |  63%  |  (102 of 161)  |  
AV0JK6DY0COL6  |  Jan R. Tislevoll (j.r.tislevoll@inl.uio.no)  |  Oslo, Norway  |  Reviewer ranking: #28,981,720  |  100%  |  (3 of 3)  |  
A18ILF28U4SV3F  |  Michael A Trippe  |  Rochester, NY  |  Reviewer ranking: #22,878,775  |  82%  |  (9 of 11)  |  
AGOOORW8IHO72  |  rn4life  |  _  |  Reviewer ranking: #24,081,249  |  67%  |  (12 of 18)  |  
A2JB89YIJN8I5G  |  Bill  |  _  |  Reviewer ranking: #1,786,268  |  78%  |  (40 of 51)  |  
AJY3JN6P8UTQ3  |  Jesse H.  |  Atlanta area  |  Reviewer ranking: #6,687,291  |  100%  |  (4 of 4)  |  
A23L41CMC2VP00  |  S. Gardner  |  _  |  Reviewer ranking: #1,648,447  |  51%  |  (46 of 91)  |  
A3TS1OKG7P9BKK  |  MichaelFla  |  Homestead, Fla  |  Reviewer ranking: #2,126,611  |  85%  |  (225 of 266)  |  
A1I2DOO9NQI32A  |  puravida  |  Seattle, WA  |  Reviewer ranking: #2,461,296  |  82%  |  (125 of 152)  |  
A36HSR92J2RUZD  |  brennan  |  Augusta, MA  |  Reviewer ranking: #24,375,661  |  71%  |  (91 of 129)  |  
A38CKJ7C1K71JF  |  Kiwi  |  _  |  _  |  89%  |  (5,189 of 5,841)  |  
ADK5CSMBXHIL8  |  T. Halkin  |  Munich, Germany  |  Reviewer ranking: #19,705,917  |  88%  |  (552 of 624)  |  
A3B6CQOXET1XMU  |  Bruce Bothwell  |  Iowa, USA  |  Reviewer ranking: #29,909,285  |  47%  |  (16 of 34)  |  
A104DFWKC817HR  |  philsyes  |  N/W Indiana  |  Reviewer ranking: #877,445  |  66%  |  (27 of 41)  |  
A2Z170DZYFWOGQ  |  J. Z.  |  somewhere  |  Reviewer ranking: #11,366,644  |  76%  |  (221 of 291)  |  
A272AEMJA57F75  |  Teresa K.  |  Tampa, FL  |  Reviewer ranking: #2,179,031  |  86%  |  (12 of 14)  |  
A1VEUJQOG91XIA  |  Karen  |  Monee, Illinois USA  |  Reviewer ranking: #1,229,864  |  81%  |  (79 of 98)  |  
A3LXG3J3L1PUMA  |  Carlos M. Crespo  |  San Juan, P.R. United States  |  Reviewer ranking: #26,505,888  |  57%  |  (4 of 7)  |  
AC7J2CCGFQXY9  |  Amazon Customer  |  Where unicorns and fairies play  |  Reviewer ranking: #121,370  |  82%  |  (476 of 578)  |  
AXSHU2V06SJVF  |  viperdk  |  Minnesota, USA  |  Reviewer ranking: #26,930,141  |  50%  |  (2 of 4)  |  
A2F2YOVBSE8HIP  |  Alan Oates  |  Idaho USA  |  Reviewer ranking: #11,487,054  |  100%  |  (1 of 1)  |  
A3EXXJAVVA1JPE  |  Fx_7  |  VA, USA  |  Reviewer ranking: #17,619,681  |  100%  |  (2 of 2)  |  
AHR50TSUZ364Z  |  Beth A. Murray  |  Hawthorn Woods, IL  |  Reviewer ranking: #16,749,817  |  75%  |  (12 of 16)  |  
AHLXXTTGZCF1X  |  DCgirl  |  _  |  Reviewer ranking: #23,323,170  |  100%  |  (9 of 9)  |  
A1ACQVPR0ETL3A  |  PixieGirly21  |  Dallas, Texas, USA  |  Reviewer ranking: #1,356,684  |  72%  |  (33 of 46)  |  
A31X7OB5XEX2O5  |  Mr. M. Boase  |  Northumberland coast  |  Reviewer ranking: #24,985,132  |  _  |  _  |  
A3IK7QYQH8CF8G  |  OLang  |  _  |  Reviewer ranking: #26,052,624  |  36%  |  (4 of 11)  |  
AD3VJNKDVFDYG  |  R. MCRACKAN  |  Raleigh, NC  |  _  |  88%  |  (328 of 373)  |  
AAA1BWAFIXKOQ  |  Lanny Fields  |  _  |  Reviewer ranking: #27,894,192  |  95%  |  (20 of 21)  |  
A1WCJP9ZJQ2QAD  |  Mr. T. W. Valentine  |  UK  |  Reviewer ranking: #26,390,238  |  56%  |  (5 of 9)  |  
A1P9C9L8MTWLSZ  |  Carol L. Adkins  |  Ten Mile, TN USA  |  Reviewer ranking: #25,889,271  |  90%  |  (9 of 10)  |  
A1LAG6CRI4AR8I  |  JB627  |  _  |  Reviewer ranking: #2,076,517  |  100%  |  (7 of 7)  |  
APB3LKOZ2J0DF  |  S. Cobb  |  _  |  Reviewer ranking: #24,638,365  |  50%  |  (3 of 6)  |  
A34HL52AN3IZ50  |  PernXX  |  Texas USA  |  Reviewer ranking: #293,409  |  48%  |  (128 of 265)  |  
AHL3ES7DCWZJC  |  TaRan  |  Newport News, VA  |  Reviewer ranking: #358,502  |  83%  |  (115 of 139)  |  
AEHG23AU2CKX  |  Connie Altimus  |  _  |  Reviewer ranking: #24,647,282  |  0%  |  (0 of 1)  |  
A3G4ZFG9RSF4QL  |  Vermame  |  _  |  Reviewer ranking: #13,256,972  |  100%  |  (1 of 1)  |  
A6EGKP0KY5B1A  |  juvimama  |  _  |  Reviewer ranking: #6,238,905  |  50%  |  (3 of 6)  |  
AVS1LWRKCWWIX  |  Jan R. Jacobs  |  minneapolis  |  Reviewer ranking: #30,016,323  |  42%  |  (8 of 19)  |  
A5GA0WYL2VAR5  |  George M. Schloss  |  _  |  Reviewer ranking: #17,578,878  |  17%  |  (1 of 6)  |  
A17L6K76K6S87S  |  Samantha  |  _  |  Reviewer ranking: #4,624,096  |  74%  |  (65 of 88)  |  
A3CRTEB3OTD5SN  |  Chemical Balance  |  _  |  Reviewer ranking: #27,952,634  |  14%  |  (3 of 21)  |  
A2DMGJN6AHGZBE  |  Patrick Lee  |  _  |  Reviewer ranking: #4,261,899  |  90%  |  (94 of 105)  |  
A10H2VZOIUT928  |  Petra  |  Florida, United States  |  Reviewer ranking: #735,233  |  71%  |  (89 of 125)  |  
A3D9YYH2Z588UB  |  Rabbit_With_Fangs  |  Australia  |  Reviewer ranking: #126,303  |  64%  |  (301 of 471)  |  
A3JW5XNUDVVIR2  |  Dorothy L. Aspinwall  |  Eureka  |  Reviewer ranking: #23,556,879  |  55%  |  (6 of 11)  |  
A3413DJ630U6I5  |  John Gennusa  |  Dallas, TX USA  |  Reviewer ranking: #1,076,875  |  26%  |  (87 of 330)  |  
A39CYQVU20TZ1E  |  Michael Wheeler  |  Las Vegas, Nevada United States  |  Reviewer ranking: #824,581  |  82%  |  (1,130 of 1,374)  |  
A2CSJM5U7UI7QM  |  LilyLOL  |  USA  |  Reviewer ranking: #364,491  |  97%  |  (296 of 305)  |  
A3IOLXC2AXB8JA  |  Don Fuller  |  Lufkin, TX  |  Reviewer ranking: #15,931,657  |  89%  |  (17 of 19)  |  
A1QQH77AT6FPAR  |  G. Davidson  |  St.Petersburg, FL USA  |  Reviewer ranking: #14,543,261  |  50%  |  (10 of 20)  |  
A2H6FUQK2I8CX  |  Nick Walker  |  McMinnville, Tennessee  |  Reviewer ranking: #9,893,536  |  36%  |  (5 of 14)  |  
A1ZV9NR8QSN5V1  |  M. Lehtinen  |  _  |  Reviewer ranking: #23,186,086  |  20%  |  (1 of 5)  |  
A1G1HF2PZU352D  |  LadyGrey  |  _  |  Reviewer ranking: #10,098,752  |  100%  |  (1 of 1)  |  
ATRADZF9IH16G  |  Tijiki Mojo  |  Green Bay, Wisconson  |  Reviewer ranking: #29,136,616  |  48%  |  (124 of 256)  |  
ADT2ALXJJZ2WX  |  red spyda remix  |  _  |  Reviewer ranking: #27,778,714  |  0%  |  (0 of 8)  |  
A2PZ39BYJ4C1LS  |  JanJan  |  Washington State  |  _  |  84%  |  (216 of 258)  |  
A13B924V7XQKQY  |  Double D  |  Holland  |  Reviewer ranking: #26,899,615  |  _  |  _  |  
AUL8BLVRTGN97  |  Jean S. Bean  |  Bend, OR  |  Reviewer ranking: #1,696,535  |  100%  |  (3 of 3)  |  
A5DUPEF4ODQFK  |  LZ  |  _  |  Reviewer ranking: #27,757,623  |  88%  |  (7 of 8)  |  
A1HV1ZFPBKG9KP  |  John S. Gamache  |  USA  |  _  |  57%  |  (164 of 289)  |  
A33O3A8ABFMJ5E  |  Janet Whetstone  |  Richmond, VA  USA  |  Reviewer ranking: #26,523,221  |  80%  |  (4 of 5)  |  
AKO3NVJIHKUCZ  |  john e. montague  |  Manchester United Kingdom  |  Reviewer ranking: #28,181,986  |  93%  |  (13 of 14)  |  
A4Q6AHDVIHSO0  |  R. Chari  |  Hoboken, NJ  |  Reviewer ranking: #26,155,624  |  81%  |  (78 of 96)  |  
A1IAPJ14U5U4ND  |  Alba R Sanchez  |  _  |  Reviewer ranking: #29,088,044  |  0%  |  (0 of 6)  |  
A1J81T9DOHFLZL  |  Q  |  Eastman, GA United States  |  Reviewer ranking: #28,539,515  |  15%  |  (4 of 26)  |  
A35BF3YDVL40R9  |  Amazon Customer  |  Seattle, WA USA  |  Reviewer ranking: #27,816,897  |  100%  |  (2 of 2)  |  
A1KMQ925PIRQ8B  |  John Fidler  |  Austin,TX  |  Reviewer ranking: #29,839,612  |  25%  |  (26 of 106)  |  
A81LIN8G2QQOE  |  amzr  |  _  |  Reviewer ranking: #24,085,766  |  _  |  _  |  
A66TJ6LZK7WI  |  Kathleen M. Jordan  |  Helena, MT  |  Reviewer ranking: #27,655,131  |  0%  |  (0 of 9)  |  
A2IVIVWS5KEJ3Q  |  M. C. Jorgensen  |  Seattle, WA USA  |  Reviewer ranking: #30,256,159  |  26%  |  (69 of 266)  |  
A2TYFPRCH2EWMI  |  mom  |  _  |  Reviewer ranking: #24,663,854  |  _  |  _  |  
A3UAWC69O4HR03  |  B. Webb  |  Manchester, New Hampshire United States  |  Reviewer ranking: #29,597,231  |  48%  |  (46 of 95)  |  
ABQYRQU0XQ6YC  |  Ginger Y. Chejin  |  CT USA  |  Reviewer ranking: #3,715,207  |  70%  |  (142 of 203)  |  
A2WQ8HS9BSHS2S  |  Dustin Logan  |  _  |  Reviewer ranking: #24,569,040  |  71%  |  (12 of 17)  |  
A13NHG1YNBYC98  |  Mom of 2  |  MCKINLEYVILLE, CA, United States  |  Reviewer ranking: #1,196,537  |  74%  |  (26 of 35)  |  
A2OI60BV7RM4PA  |  Kelly Edwards  |  _  |  Reviewer ranking: #27,177,987  |  0%  |  (0 of 1)  |  
A12G5YMXFFWHGU  |  Willie G. Lewis  |  _  |  Reviewer ranking: #27,165,805  |  0%  |  (0 of 3)  |  
A269I2GS5UJAV3  |  Walter E. Emery  |  Eastport, Maine,USA  |  Reviewer ranking: #24,040,284  |  50%  |  (10 of 20)  |  
A3BINLQ55BLBR8  |  LilyMac  |  Wa, USA  |  Reviewer ranking: #25,421,553  |  100%  |  (4 of 4)  |  
